id|nombre|precio|rubro|url_imagen|url_producto
00001|Aderezo Salsa Golf Natura 250 Gr|55.59|Almacén > Aderezos > Salsas Golf|191230-512-512|/salsa-golf-natura
00002|""|0.0|Almacén > Aderezos > Salsas Golf||""
00003|Salsa Golf Hellmanns Doypack 250 Gr|79.05|Almacén > Aderezos > Salsas Golf|537981-512-512|/salsa-golf-hellmanns-doypack-250-gr
05987|Aderezo Mostaza Natural 250 Gr|41.31|Almacén > Aderezos > Mostazas|453534-512-512|/mostaza-natura
00051|""|0.0|Almacén > Aderezos > Mostazas||""
00050|Mostaza Heinz Yellow Mustard 396 Gr|202.98|Almacén > Aderezos > Mostazas|554967-512-512|/mostaza-heinz-yellow-mustard-396-gr
05988|Aderezo Mostaza Natural 500 Gr|81.6|Almacén > Aderezos > Mostazas|193361-512-512|/mostaza-natura-2
05989|Aderezo Mostaza A La Antigua 200 Gr.|213.18|Almacén > Aderezos > Mostazas|186201-512-512|/aderezo-mostaza-a-la-antigua-200-gr
00054|Mostaza Aritza Sin Tacc X200gr|198.9|Almacén > Aderezos > Mostazas|552161-512-512|/mostaza-aritza-sin-tacc-x200gr
05995|Mostaza Heinz 368 Gr|132.5|Almacén > Aderezos > Mostazas|554969-512-512|/mostaza-heinz-368-gr
00059|Salsa Mostaza Con Miel Dos Anclas 375 Gr|193.8|Almacén > Aderezos > Mostazas|206397-512-512|/mostaza-con-miel-dos-anclas-x375gr
00055|Aderezo Mostaza Con Miel Aleluya 200 Gr|111.18|Almacén > Aderezos > Mostazas|421190-512-512|/mostaza-aleluya-con-miel-x-200-gr-2
00056|Mostaza Savora Pimienta  X180gr|213.18|Almacén > Aderezos > Mostazas|558129-512-512|/mostaza-savora-pimienta-x180gr
07128|Honey Mustard Suave Aleluya 335 Gr|178.5|Almacén > Aderezos > Mostazas|538504-512-512|/honey-mustard-suave-aleluya-335-gr
05991|Aderezo Mostaza A La Miel 200 Gr|213.18|Almacén > Aderezos > Mostazas|186202-512-512|/mostaza-a-la-miel-x-200-grs
05992|Aderezo Mostaza Aleluya 180 Gr|82.11|Almacén > Aderezos > Mostazas|421045-512-512|/mostaza-aleluya
05994|Mustard Aleluya 315 Gr|137.7|Almacén > Aderezos > Mostazas|538503-512-512|/mustard-aleluya
00058|Mostaza Savora Ahumada  X180gr|213.18|Almacén > Aderezos > Mostazas|558126-512-512|/mostaza-savora-ahumada-x180gr
00060|Salsa Tau Delta Mostaza Dulce|172.38|Almacén > Aderezos > Mostazas|548348-512-512|/salsa-tau-delta-mostaza-dulce
00004|Aderezo Ketchup Heinz Rocket Up Side Down 397 Gr.|233.58|Almacén > Aderezos > Ketchup|554953-512-512|/ketchup-heinz-x-397-gr
00005|""|0.0|Almacén > Aderezos > Ketchup||""
00006|Ketchup Hellmanns Doypack 250 Gr|78.03|Almacén > Aderezos > Ketchup|596501-512-512|/ketchup-hellmanns-doypack-250-gr
05982|Ketchup Hellmann's Doypack 500 Gr|151.98|Almacén > Aderezos > Ketchup|447135-512-512|/ketchup-hellmann-s-2
05981|Ketchup Hellmann's Squeeze 400 Gr|168.3|Almacén > Aderezos > Ketchup|424768-512-512|/ketchup-hellmann-s-3
05983|Aderezo Ketchup Natura 500 Gr|116.69|Almacén > Aderezos > Ketchup|200473-512-512|/ketchup-natura-2
05984|Aderezo Ketchup Natura 250 Gr|59.67|Almacén > Aderezos > Ketchup|191221-512-512|/ketchup-natura
00008|Ketchup Fanacoa Regular 250 Gr|46.82|Almacén > Aderezos > Ketchup|424724-512-512|/ketchup-fanacoa
00009|Aderezo Sabor Humo 180 Ml|121.38|Almacén > Aderezos > Ketchup|471609-512-512|/aderezo-sabor-humo-x180ml
00007|Aderezo Ketchup La Campagnola 250 Gr|62.22|Almacén > Aderezos > Ketchup|194528-512-512|/ketchup-la-campagnola
05985|Aderezo Ketchup Mutti 340 Gr|304.98|Almacén > Aderezos > Ketchup|177744-512-512|/ketchup-mutti-botella-340-gr
00012|Ketchup Ri-k Regular 250 Gr|53.55|Almacén > Aderezos > Ketchup|557956-512-512|/ketchup-ri-k
00010|Honey Ketchup Aleluya 355 Gr|168.3|Almacén > Aderezos > Ketchup|538507-512-512|/honey-ketchup-aleluya-355-gr
00011|Honey Ketchup Aleluya 200 Gr|111.18|Almacén > Aderezos > Ketchup|538505-512-512|/honey-ketchup-aleluya-200-gr
00031|Aceto Balsamico Cocinero Reduccion|257.92|Almacén > Aceites y Vinagres > Acetos|528800-512-512|/aceto-balsamico-cocinero-reduccion-2
00030|""|0.0|Almacén > Aceites y Vinagres > Acetos||""
00036|Aceto Balsámico Angelo 500 Ml|279.76|Almacén > Aceites y Vinagres > Acetos|442992-512-512|/aceto-balsamico-angelo
00029|Aceto Balsamico Monterrey 250 Ml|80.85|Almacén > Aceites y Vinagres > Acetos|570098-512-512|/aceto-balsamico-monterrey-250-ml
00033|Aceto Balsamico Molto 500ml|131.56|Almacén > Aceites y Vinagres > Acetos|555893-512-512|/aceto-balsamico-molto-500ml
00035|Aceto Balsámico La Toscana 250 Ml|194.48|Almacén > Aceites y Vinagres > Acetos|209583-512-512|/aceto-balsamico-la-toscana-botella-250
00032|Aceto Balsámico Dos Anclas 250 Ml|140.4|Almacén > Aceites y Vinagres > Acetos|180254-512-512|/aceto-balsamico-dos-anclas-x-250-cc
00039|Aceto Balsámico Cocinero 500 Ml|205.92|Almacén > Aceites y Vinagres > Acetos|468655-512-512|/aceto-balsamico-di-modena-x-500-mlts
00034|Aceto Balsamico Cocinero Reduccion|166.4|Almacén > Aceites y Vinagres > Acetos|528798-512-512|/aceto-balsamico-cocinero-reduccion
00037|Aceto Balsámico Menoyo 250 Ml|165.36|Almacén > Aceites y Vinagres > Acetos|584799-512-512|/aceto-balsamico-menoyo-x-250-cc-2
00038|Aceto Balsámico Altavia 250 Ml|187.2|Almacén > Aceites y Vinagres > Acetos|180916-512-512|/aceto-altavia-x-250-cc
00045|Aceto Balsámico San Giorgio 250 Ml|477.36|Almacén > Aceites y Vinagres > Acetos|192272-512-512|/aceto-san-giorgio-x-250-cc
05972|Aceto Balsámico Colavita 500 Ml|456.56|Almacén > Aceites y Vinagres > Acetos|411611-512-512|/aceto-balsamico-colavita-x-500-cc
00041|Aceto Suave Pet 250 Ml|127.0|Almacén > Aceites y Vinagres > Acetos|576339-512-512|/aceto-suave-pet-250-ml
00092|Salsa Hellmann's  Barbacoa 500 Gr|150.96|Almacén > Aderezos > Salsas Frías|558091-512-512|/salsa-hellmann-s-barbacoa-500-gr
00093|""|0.0|Almacén > Aderezos > Salsas Frías||""
00094|Hellmann S Salsa Barbacoa 250 Gr|78.03|Almacén > Aderezos > Salsas Frías|494218-512-512|/hellmann-s-salsa-barbacoa-250-gr
05996|Salsa De Soja Tradicional Dos Anclas 500 Ml|201.96|Almacén > Aderezos > Salsas Frías|414187-512-512|/salsa-de-soja-tradicional-dos-anclas-500-ml
