id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""||Ketchup Danica 50|17.5|3,14.85||||Aderezos > Ketchup|2020/01/KETCHUP-DANICA-50.jpg|ketchup-danica-50/
""||Azucar Light Lheritier 350gr|72.0|3,61.11||||Almacén > Azúcar|2020/10/azucar-light-lheritier.jpg|azucar-light-lheritier-350-gr/
""||Azucar 1kg|58.0|3,47.00||||Almacén > Azúcar|2019/11/azucar-comun-1kg-fraccionada.jpg|azucar-1kg-s-iva/
""||Mostaza Savora 1kg|219.99|3,189.65||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-1KG.jpg|mostaza-savora-1kg/
""||Mostaza Savora 3kg|500.0|3,498.85||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-3KG.jpg|mostaza-savora-3kg/
""||Mostaza Savora Original x 250gr|81.0|3,70.20||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-ORIGINAL-X250G.jpg|mostaza-savora-original-x250g/
""||Mostaza Danica 220gr|51.5|3,44.42||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-250GR.jpg|mostaza-danica-220gr/
""||Mostaza Danica 60gr|15.0|3,12.91||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-60GR.jpg|mostaza-danica-60gr/
""||Arroz Gallo Largo Fino 500gr|74.0|3,64.19||||Almacén > Arroz|2020/07/arroz-gallo-largo-fino-500.jpg|arroz-gallo-largo-fino-500-grs/
""||Arroz Dos Hermanos lt . Fino x 500gr|60.0|3,51.95||||Almacén > Arroz|2020/07/arroz-dos-hermanos-Lfino-500.jpg|arroz-dos-hermanos-l-fino-x-500-grs/
""||Arroz Gallo Oro 1kg|154.0|3,133.49||||Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-B1-KG.jpg|arroz-gallo-oro-b1-kg-s-iva/
""||Arroz Noble Largo Fino 500gr|58.5|3,50.13||||Almacén > Arroz|2020/01/ARROZ-NOBLE-LF-500G.jpg|arroz-noble-lf-500g-s-iva/
""||Arroz Gallo Oro Amarillo 500gr|83.85|3,72.79||||Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-AMA-500GR.jpg|arroz-gallo-oro-ama-500gr/
""||Harina Leudante Corona De Trigo 1kg|71.0|3,62.05||||Almacén > Harinas|2020/10/harina-coronadetrigo-leudante.jpg|harina-leudante-corona-de-trigo-1-kg/
""||Harina Graciela Real 0000 1kg|64.0|3,58.46||||Almacén > Harinas|2020/06/harina-graciela-real-0000.jpg|harina-graciela-real-0000-1-kg/
