id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""||Azucar 1kg|70.0|3,65.00||||Almacén > Azúcar|2019/11/azucar-comun-1kg-fraccionada.jpg|azucar-1kg-s-iva/
""||Stevia Hileret x 200 bot|346.0|3,323.44||||Almacén > Edulcorantes|2020/01/STEVIA-HILERET-X-200-BOT.jpg|stevia-hileret-x-200-bot/
""||Salsa Golf Danica 220ml|89.75|3,83.76||||Aderezos > Salsa Golf|2019/11/SALSA-GOLF-DANICA-220ML.jpg|salsa-golf-danica-220ml/
""||Ketchup Natura x 500gr|248.0|3,224.56||||Aderezos > Ketchup|2020/11/ketchup-natura-x250.jpg|ketchup-natura-x-500-grs/
""||Ketchup Natura x 250gr|118.6|3,107.33||||Aderezos > Ketchup|2020/11/ketchup-natura-x250.jpg|ketchup-natura-x-250-grs/
""||Ketchup Danica 50|33.0|3,31.99||||Aderezos > Ketchup|2020/01/KETCHUP-DANICA-50.jpg|ketchup-danica-50/
""||Ketchup Danica 220gr|90.0|3,84.29||||Aderezos > Ketchup|2020/01/KETCHUP-DANICA-220GR.jpg|ketchup-danica-220gr/
""||Aceite Oliva Dupuy x 1lt|760.0|3,660.00||||Almacén > Aceites|2021/04/aceite-oliva-dupuy-logo.jpg|aceite-oliva-dupuy-x-1-lt/
""||Aceite Natura Aerosol x 120gr|230.0|3,207.16||||Almacén > Aceites|2020/07/aceite-natura-aerosol.jpg|aceite-natura-aerosol-x-120-g/
""||Aceite Natura Girasol x 900ml|219.99|3,215.99||||Almacén > Aceites|2020/01/ACEITE-NATURA-GIRASOL-900ML.jpg|aceite-natura-girasol-900ml/
""||Aceite Vicentin Girasol 900cc|212.0|3,200.00||||Almacén > Aceites|2020/01/ACEITE-VICENTIN-GIRASOL-900CC.jpg|aceite-vicentin-girasol-900cc-s-iva/
""||Arroz Gallo Largo Fino 500gr|68.5|3,64.36||||Almacén > Arroz|2020/07/arroz-gallo-largo-fino-500.jpg|arroz-gallo-largo-fino-500-grs/
""||Arroz Gallo Oro 1kg|225.0|3,209.95||||Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-B1-KG.jpg|arroz-gallo-oro-b1-kg-s-iva/
""||Arroz Gallo Oro Amarillo 500gr|104.0|3,96.40||||Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-AMA-500GR.jpg|arroz-gallo-oro-ama-500gr/
""||Arroz Luchador 4/0 500gr|45.0|3,39.00||||Almacén > Arroz|2019/11/arroz-luchador-500.jpg|arroz-luchador-4-0-500gr-s-iva/
""||Galletas De Arroz All Rice Dulces x 100gr|93.75|3,81.25||||Almacén > Gall. Dulces y Saladas|2020/05/galletas-all-rice-dulce.jpg|galletas-all-rice-dulces-x-100-grs/
""||Galletas La Providencia Crackers 303gr|74.9|3,63.46||||Almacén > Gall. Dulces y Saladas|2020/04/GALLETAS-LA-PROVIDENCIA-303.jpg|galletas-la-providencia-crackers-303-gr/
""||Obleas Tym x 46gr|20.0|3,18.69||||Almacén > Gall. Dulces y Saladas|2020/01/OBLEAS-TYM-X-46-GR.jpg|obleas-tym-x-46-gr/
""||Vainilla Mauri 80gr|34.0|3,31.65||||Almacén > Gall. Dulces y Saladas|2020/01/VAINILLA-MAURI-80GR.jpg|vainilla-mauri-80gr/
""||Harina Graciela Real 0000 1kg|72.0|3,65.78||||Almacén > Harinas|2020/06/harina-graciela-real-0000.jpg|harina-graciela-real-0000-1-kg/
""||Harina Reina Ana 0000 x 1kg|68.99|3,64.00||||Almacén > Harinas|2020/04/HAR-REINA-ANA-0000.jpg|har-reina-ana-0000-x1k-s-iva/
""||Harina Graciela Real 000 1kg|46.0|3,46.00||||Almacén > Harinas|2020/01/HAR-GRA-REAL-000-1KG.jpg|har-gra-real-000-1kg/
""||Harina Reina Ana 000 x 1kg|50.0|3,44.00||||Almacén > Harinas|2019/11/HARINA-REINA-ANA-000.jpg|har-reina-ana-000-x1-kg-s-iva/
""||Mostaza Danica 3kg|545.0|||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-3KG.jpg|mostaza-danica-3kg/
""||Mostaza Savora 1kg|335.0|3,283.81||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-1KG.jpg|mostaza-savora-1kg/
""||Mostaza Savora 3kg|705.0|||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-3KG.jpg|mostaza-savora-3kg/
""||Mostaza Savora Original x 250gr|98.0|3,92.00||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-ORIGINAL-X250G.jpg|mostaza-savora-original-x250g/
""||Mostaza Danica 220gr|69.9|3,65.08||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-250GR.jpg|mostaza-danica-220gr/
""||Mostaza Danica 60gr|25.5|3,23.86||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-60GR.jpg|mostaza-danica-60gr/
""||Rebozador Preferido 500gr|95.5|3,89.18||||Almacén > Rebozadores|2020/01/REBOZADOR-PREFERIDO-500GR.jpg|rebozador-preferido-500gr-s-iva/
""||Mayonesa Natura 125gr|52.5|3,47.71||||Aderezos > Mayonesas|2020/06/mayonesa-natura-125gr.jpg|mayonesa-natura-125-grs/
""||Mayonesa Natura 250gr|102.5|3,92.69||||Aderezos > Mayonesas|2020/06/mayonesa-natura-250.jpg|mayonesa-natura-250-grs/
""||Mayonesa Hellmanns Light 237gr|92.5|3,86.33||||Aderezos > Mayonesas|2020/01/MAYONESA-HELLMANNS-LIGHT-237.jpg|mayonesa-hellmanns-light-237/
""||Mayonesa Fanacoa 2755kg|580.0|||||Aderezos > Mayonesas|2020/01/MAYONESA-FANACOA-2755KG.jpg|mayonesa-fanacoa-2755kg/
""||Mayonesa Mayodan 3kg|490.0|3,490.00||||Aderezos > Mayonesas|2019/11/MAYONESA-MAYODAN-3KG.jpg|mayonesa-mayodan-3kg/
""||Mayonesa Hellmanns 2755gr|940.0|||||Aderezos > Mayonesas|2020/01/MAYONESA-HELLMANNS-2755GR.jpg|mayonesa-hellmanns-2755gr/
""||Mayonesa Danica F x 500gr|145.0|3,136.60||||Aderezos > Mayonesas|2019/11/MAYONESA-DANICA-F-X-500GR.jpg|mayonesa-danica-f-x-500gr/
""||Mayonesa Danica F 100gr|37.25|3,35.00||||Aderezos > Mayonesas|2019/11/mayonesa-danica-fiesta-100g.jpg|mayonesa-danica-f-100gr/
""||Mayonesa Danica F. 220gr|70.0|3,66.22||||Aderezos > Mayonesas|2019/11/mayonesa-danica-220.jpg|mayonesa-danica-f-220gr/
""||Polenta Presto Pronta Espinaca y Crema 250gr|68.0|3,58.25||||Almacén > Polentas|2021/07/polenta-prestopronta-sab-espinaca-250.jpg|polenta-presto-pronta-espinaca-y-crema-250-g/
""||Polenta Presto Pronta Panceta y Queso 250gr|68.0|3,58.25||||Almacén > Polentas|2021/07/polenta-prestopronta-sab-panceta-250.jpg|polenta-presto-pronta-panceta-y-queso-250-g/
""||Polenta Prestopronta Arcor 500gr|85.05|3,80.37||||Almacén > Polentas|2020/01/PRESTOPRONTA-ARCOR-500GR.jpg|prestopronta-arcor-500grs-iv/
""||Bizcochuelo Godet Vainilla 480gr|191.0|3,165.50||||Almacén > Postres|2021/07/bizcochuelo-godet-vainilla.jpg|bizc-godet-vainilla-480gr/
""||Postre Godet Vainilla 70gr|42.9|3,36.57||||Almacén > Postres|2020/01/POSTRE-GODET-VAINILLA-70GR.jpg|postre-godet-vainilla-70gr/
""||Flan Godet Vainilla 30gr|39.9|3,37.80||||Almacén > Postres|2020/01/FLAN-GODET-VAINILLA-30GR.jpg|flan-godet-vainilla-30gr/
""||Gelatina Godet Todas x 100|64.3|3,60.01||||Almacén > Postres|2020/01/GELATINA-GODET-TODAS-X-100.jpg|gelatina-godet-todas-x-100/
""||Picadillo Paladini Carne 90gr|68.0|3,62.62||||Almacén > Enlatados|2021/03/picadilla-palaini.jpg|picadillo-paladini-carne-90-grs/
""||Jardinera Inalpa Arveja-zanahoria x 350|74.9|3,64.91||||Almacén > Enlatados|2020/01/JARDINERA-INALPA-ARVEJA-ZANAHORIA-X-350.jpg|jardinera-inalpa-arveja-zanahoria-x-350/
""||Atun Cumana Al Natural Desmenuzado 170gr|112.15|3,105.21||||Almacén > Enlatados|2020/01/ATUN-CUMANA-DESMENUZ-170GR.jpg|atun-cumana-desmenuz-170gr/
