id|marca|nombre|precio|precio_1|precio_2|precio_3|precio_unitario|rubro|url_imagen|url_producto
""||Stevia Hileret x 200 bot|350.0|3,327.18||||Almacén > Edulcorantes|2020/01/STEVIA-HILERET-X-200-BOT.jpg|stevia-hileret-x-200-bot/
""||Salsa Golf Danica 220ml|89.75|3,83.76||||Aderezos > Salsa Golf|2019/11/SALSA-GOLF-DANICA-220ML.jpg|salsa-golf-danica-220ml/
""||Azucar Light Lheritier 350gr|85.75|3,74.29||||Almacén > Azúcar|2020/10/azucar-light-lheritier.jpg|azucar-light-lheritier-350-gr/
""||Azucar 1kg|72.0|3,67.60||||Almacén > Azúcar|2019/11/azucar-comun-1kg-fraccionada.jpg|azucar-1kg-s-iva/
""||Ketchup Natura x 500gr|248.0|3,224.56||||Aderezos > Ketchup|2020/11/ketchup-natura-x250.jpg|ketchup-natura-x-500-grs/
""||Ketchup Natura x 250gr|126.0|3,114.03||||Aderezos > Ketchup|2020/11/ketchup-natura-x250.jpg|ketchup-natura-x-250-grs/
""||Ketchup Danica 50|33.0|3,31.99||||Aderezos > Ketchup|2020/01/KETCHUP-DANICA-50.jpg|ketchup-danica-50/
""||Ketchup Danica 220gr|90.0|3,84.29||||Aderezos > Ketchup|2020/01/KETCHUP-DANICA-220GR.jpg|ketchup-danica-220gr/
""||Arroz Gallo Largo Fino 500gr|68.5|3,64.36||||Almacén > Arroz|2020/07/arroz-gallo-largo-fino-500.jpg|arroz-gallo-largo-fino-500-grs/
""||Arroz Gallo Oro 1kg|176.0|3,165.28||||Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-B1-KG.jpg|arroz-gallo-oro-b1-kg-s-iva/
""||Arroz Gallo Oro Amarillo 500gr|102.0|3,94.54||||Almacén > Arroz|2020/01/ARROZ-GALLO-ORO-AMA-500GR.jpg|arroz-gallo-oro-ama-500gr/
""||Arroz Luchador 4/0 500gr|45.0|3,39.00||||Almacén > Arroz|2019/11/arroz-luchador-500.jpg|arroz-luchador-4-0-500gr-s-iva/
""||Aceite De Soja Sojola 900ml|157.0|3,149.56||||Almacén > Aceites|2021/07/aceite-de-soja-sojola-900.jpg|aceite-de-soja-sojola-900-ml/
""||Aceite Oliva Dupuy x 1lt|760.0|3,660.00||||Almacén > Aceites|2021/04/aceite-oliva-dupuy-logo.jpg|aceite-oliva-dupuy-x-1-lt/
""||Aceite Oliva Dupuy x 500cc|394.0|3,341.24||||Almacén > Aceites|2020/01/ACEITE-OLIVA-DUPUY-X-500CC.jpg|aceite-oliva-dupuy-x-500cc/
""||Aceite Natura Girasol x 900ml|219.99|3,215.99||||Almacén > Aceites|2020/01/ACEITE-NATURA-GIRASOL-900ML.jpg|aceite-natura-girasol-900ml/
""||Aceite Vicentin Girasol 900cc|212.0|3,206.51||||Almacén > Aceites|2020/01/ACEITE-VICENTIN-GIRASOL-900CC.jpg|aceite-vicentin-girasol-900cc-s-iva/
""||Galletas De Arroz All Rice Dulces x 100gr|93.75|3,81.25||||Almacén > Gall. Dulces y Saladas|2020/05/galletas-all-rice-dulce.jpg|galletas-all-rice-dulces-x-100-grs/
""||Obleas Tym x 46gr|20.0|3,18.69||||Almacén > Gall. Dulces y Saladas|2020/01/OBLEAS-TYM-X-46-GR.jpg|obleas-tym-x-46-gr/
""||Vainilla Mauri 80gr|33.0|3,28.83||||Almacén > Gall. Dulces y Saladas|2020/01/VAINILLA-MAURI-80GR.jpg|vainilla-mauri-80gr/
""||Mostaza Danica 3kg|545.0|||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-3KG.jpg|mostaza-danica-3kg/
""||Mostaza Savora 1kg|305.0|3,258.40||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-1KG.jpg|mostaza-savora-1kg/
""||Mostaza Savora 3kg|639.0|||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-3KG.jpg|mostaza-savora-3kg/
""||Mostaza Savora Original x 250gr|100.0|3,91.00||||Aderezos > Mostazas|2020/01/MOSTAZA-SAVORA-ORIGINAL-X250G.jpg|mostaza-savora-original-x250g/
""||Mostaza Danica 220gr|69.9|3,65.08||||Aderezos > Mostazas|2020/01/MOSTAZA-DANICA-250GR.jpg|mostaza-danica-220gr/
